,Date,Price,NearStat,StatDist(miles),Prop_Type,Bedrooms,Bathrooms,Floor_Size,Outdoor,Portered,Contract_Type,Outcode,Outcode2,Outcode3,Postcode,Centrality,North,Links,Date_Scraped,Avg_price
143,20220706.0,650000.0,"Edgware Road (Circle, District, Hammersmith & City) Station",0.3,Flat,2.0,2.0,661.0,0.0,0.0,Leasehold,W1H,W1,W1H5,W1H5PR,2.7365437225393845,1.0,,2022-09-02,113.0
144,20220823.0,775000.0,Vauxhall Station,0.1,Flat,2.0,2.0,,1.0,1.0,Leasehold,SW8,SW8,SW82,SW82LP,2.3782010061894314,0.0,,2022-09-02,91.0
145,20220823.0,650000.0,Sloane Square Station,0.6,Apartment,1.0,1.0,,1.0,0.0,Leasehold,SW3,SW3,SW35,SW35TD,3.5388761313019867,1.0,,2022-09-02,261.0
146,20220823.0,700000.0,Warwick Avenue Station,0.1,Flat,2.0,1.0,,1.0,0.0,Freehold,W9,W9,W91,W91AU,4.187110648019144,1.0,,2022-09-02,166.0
147,20220425.0,800000.0,Earls Court Station,0.2,Flat,1.0,1.0,,0.0,1.0,Freehold,SW5,SW5,SW50,SW50PH,4.595686325395364,1.0,,2022-09-02,265.0
148,20220527.0,695000.0,Marylebone Station,0.3,Flat,1.0,1.0,660.0,0.0,1.0,Leasehold,NW1,NW1,NW16,NW16EW,3.3530783965012696,1.0,,2022-09-02,122.0
149,20220823.0,650000.0,Camden Town Station,0.3,Flat,1.0,1.0,743.0,0.0,1.0,Leasehold,NW1,NW1,NW17,NW17BY,3.9798297305508368,1.0,,2022-09-02,203.0
150,20220812.0,525000.0,Upper Holloway Station,0.4,Apartment,1.0,1.0,,1.0,0.0,Freehold,N7,N7,N70,N70DT,5.615122893783839,1.0,,2022-09-02,98.0
151,20220823.0,550000.0,Elephant & Castle Station,0.3,Apartment,2.0,1.0,,0.0,0.0,Leasehold,SE11,SE11,SE114,SE114BG,2.373465996580975,0.0,,2022-09-02,95.0
152,20220823.0,500000.0,Westbourne Park Station,0.5,Flat,1.0,1.0,,0.0,0.0,Leasehold,W9,W9,W92,W92BP,5.226818041114557,1.0,,2022-09-02,132.0
153,20220823.0,650000.0,Sloane Square Station,0.6,Flat,1.0,1.0,,1.0,0.0,Leasehold,SW3,SW3,SW35,SW35TD,3.5502364463319656,1.0,,2022-09-02,261.0
154,20220801.0,475000.0,St. Pancras Station,0.1,Flat,1.0,1.0,484.0,1.0,0.0,Freehold,WC1H,WC1,WC1H9,WC1H9DL,2.353217000342892,1.0,,2022-09-02,87.0
155,20220823.0,675000.0,Farringdon Station,0.3,Flat,1.0,1.0,736.0,0.0,1.0,Leasehold,EC1V,EC1,EC1V4,EC1V4LZ,2.5223466661483083,1.0,,2022-09-02,134.0
156,20220823.0,750000.0,Swiss Cottage Station,0.0,Apartment,3.0,2.0,,1.0,0.0,Leasehold,NW3,NW3,NW36,NW36JG,5.214681877318689,1.0,,2022-09-02,226.0
157,20220823.0,775000.0,Queen's Park Station,0.2,Apartment,2.0,2.0,822.0,1.0,1.0,Leasehold,NW6,NW6,NW65,NW65FT,5.9615625678331305,1.0,,2022-09-02,65.0
158,20220823.0,549950.0,Maida Vale Station,0.0,Flat,1.0,1.0,,0.0,0.0,,W9,W9,W91,W91JR,4.742740141449626,1.0,,2022-09-02,166.0
159,20220823.0,450000.0,Westbourne Park Station,0.2,Flat,2.0,1.0,694.0,0.0,0.0,Leasehold,W9,W9,W93,W93QA,5.489196114901207,1.0,,2022-09-02,79.0
160,20200501.0,450000.0,Marylebone Station,0.2,Flat,1.0,1.0,402.0,1.0,0.0,Leasehold,NW1,NW1,NW16,NW16LE,3.187650982127854,1.0,,2022-09-02,122.0
161,20220504.0,795000.0,Green Park Station,0.2,Flat,1.0,1.0,463.0,0.0,0.0,Leasehold,W1J,W1,W1J7,W1J7AF,1.3453939285515364,1.0,,2022-09-02,175.0
162,20220816.0,600000.0,Camden Road Station,0.1,Flat,2.0,1.0,786.0,0.0,0.0,Leasehold,NW1,NW1,NW19,NW19NL,3.967757366328894,1.0,,2022-09-02,125.0
163,20220823.0,699000.0,South Kensington Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,SW7,SW7,SW73,SW73QB,3.957054320049976,1.0,,2022-09-02,273.0
164,20220823.0,729000.0,Elephant & Castle (Bakerloo) Station,0.1,Apartment,1.0,1.0,624.0,1.0,1.0,Leasehold,SE1,SE1,SE16,SE16FP,2.2644933878019784,0.0,,2022-09-02,70.0
165,20220823.0,650000.0,Chalk Farm Station,0.1,Flat,2.0,1.0,,1.0,1.0,Leasehold,NW3,NW3,NW32,NW32BT,4.505677510567933,1.0,,2022-09-02,181.0
166,20220607.0,700000.0,Elephant & Castle Station,0.3,Flat,2.0,2.0,900.0,1.0,0.0,,SE11,SE11,SE114,SE114BG,2.3735064149994614,0.0,,2022-09-02,95.0
167,20220819.0,499950.0,Caledonian Road Station,0.4,Flat,1.0,1.0,,0.0,0.0,Leasehold,N7,N7,N70,N70JN,5.034698300034099,1.0,,2022-09-02,98.0
168,20220823.0,500000.0,Caledonian Road & Barnsbury Station,0.3,Flat,2.0,1.0,439.0,1.0,0.0,Leasehold,N1,N1,N11,N11BA,3.611843708610136,1.0,,2022-09-02,173.0
169,20220805.0,775000.0,Essex Road Station,0.2,Apartment,1.0,1.0,603.0,1.0,0.0,Freehold,N1,N1,N13,N13DB,4.478248107407968,1.0,,2022-09-02,99.0
170,20220823.0,695000.0,Maida Vale Station,0.3,Flat,2.0,1.0,,1.0,0.0,Freehold,NW8,NW8,NW89,NW89XB,4.973177203316352,1.0,,2022-09-02,238.0
171,20220701.0,650000.0,"Edgware Road (Circle, District, Hammersmith & City) Station",0.2,Flat,2.0,2.0,646.0,0.0,1.0,Leasehold,W1H,W1,W1H5,W1H5PR,2.801978125273668,1.0,,2022-09-02,113.0
172,20220823.0,610000.0,Caledonian Road Station,0.3,Flat,2.0,2.0,,1.0,0.0,Leasehold,N7,N7,N79,N79FG,4.416167598705459,1.0,,2022-09-02,96.0
173,20220524.0,650000.0,Arsenal Station,0.0,Apartment,3.0,2.0,,1.0,0.0,Freehold,N5,N5,N51,N51LU,5.7870036120197295,1.0,,2022-09-02,155.0
174,20220823.0,450000.0,Canonbury Station,0.2,Flat,1.0,1.0,,0.0,0.0,Freehold,N1,N1,N12,N12LL,4.900418593197771,1.0,,2022-09-02,123.0
175,20220813.0,475000.0,Elephant & Castle Station,0.2,Flat,2.0,1.0,,0.0,1.0,Leasehold,SE1,SE1,SE16,SE16EB,2.53639560056308,0.0,,2022-09-02,70.0
176,20220524.0,650000.0,Arsenal Station,0.0,Apartment,3.0,2.0,,1.0,0.0,Freehold,N5,N5,N51,N51LU,5.7870036120197295,1.0,,2022-09-02,155.0
177,20220823.0,450000.0,Canonbury Station,0.2,Flat,1.0,1.0,,0.0,0.0,Freehold,N1,N1,N12,N12LL,4.900418593197771,1.0,,2022-09-02,123.0
178,20220606.0,585000.0,Brondesbury Park Station,0.4,Flat,2.0,1.0,,1.0,0.0,Leasehold,NW6,NW6,NW67,NW67HH,6.194054346966034,1.0,,2022-09-02,133.0
179,20220823.0,565000.0,Bayswater Station,0.2,Apartment,,,,0.0,0.0,Freehold,W2,W2,W24,W24BE,4.420699016433729,1.0,,2022-09-02,214.0
180,20220823.0,695000.0,Caledonian Road Station,0.5,Flat,2.0,1.0,,0.0,0.0,Freehold,NW1,NW1,NW19,NW19BT,4.313925355011179,1.0,,2022-09-02,125.0
181,20220413.0,525000.0,Battersea Power Underground Station,0.2,Apartment,,,,0.0,0.0,,SW11,SW11,SW118,SW118AH,3.1258529641784194,0.0,,2022-09-02,185.0
182,20220627.0,525000.0,Battersea Power Underground Station,0.3,Studio,0.0,1.0,406.0,1.0,0.0,Leasehold,SW11,SW11,SW118,SW118ED,3.1058187452651875,0.0,,2022-09-02,185.0
183,20220718.0,790000.0,Green Park Station,0.3,Flat,1.0,1.0,442.0,0.0,0.0,Freehold,W1S,W1,W1S4,W1S4TF,0.9368012375847936,1.0,,2022-09-02,
184,20220624.0,790000.0,Green Park Station,0.3,Flat,1.0,1.0,489.0,0.0,0.0,Freehold,W1S,W1,W1S4,W1S4TF,0.9368012375847936,1.0,,2022-09-02,
185,20220706.0,550000.0,Westbourne Park Station,0.2,Flat,1.0,1.0,,0.0,0.0,Leasehold,W9,W9,W92,W92DP,5.237450297005504,1.0,,2022-09-02,132.0
186,20220517.0,795000.0,Green Park Station,0.2,Flat,1.0,1.0,,0.0,0.0,Leasehold,W1J,W1,W1J7,W1J7AF,1.328338825405751,1.0,,2022-09-02,175.0
187,20220823.0,650000.0,West Hampstead Thameslink Station,0.2,Flat,2.0,1.0,850.0,1.0,0.0,Freehold,NW6,NW6,NW62,NW62EP,6.5498968261027,1.0,,2022-09-02,94.0
188,20220723.0,575000.0,Elephant & Castle Station,0.1,Flat,2.0,1.0,603.0,1.0,1.0,Leasehold,SE1,SE1,SE16,SE16DT,2.4372413182038346,0.0,,2022-09-02,70.0
189,20220823.0,599950.0,Maida Vale Station,0.2,Apartment,1.0,1.0,,1.0,0.0,Freehold,W9,W9,W91,W91HR,4.487014448326524,1.0,,2022-09-02,166.0
190,20211012.0,725000.0,Victoria Station,0.3,Apartment,2.0,1.0,,0.0,0.0,Leasehold,SW1V,SW1,SW1V4,SW1V4EP,2.199798156657453,1.0,,2022-09-02,170.0
191,20220214.0,490000.0,Battersea Park Station,0.3,Apartment,1.0,1.0,479.0,1.0,1.0,Leasehold,SW11,SW11,SW118,SW118QN,3.1504720465615668,0.0,,2022-09-02,185.0
192,20220823.0,525000.0,Queen's Park Station,0.4,Flat,2.0,1.0,,0.0,0.0,Freehold,W9,W9,W93,W93HT,5.619121316281222,1.0,,2022-09-02,79.0
193,20220823.0,599950.0,Royal Oak Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,W2,W2,W25,W25JG,4.797168842054147,1.0,,2022-09-02,183.0
194,20220711.0,725000.0,Victoria Station,0.3,Apartment,2.0,1.0,783.0,0.0,0.0,Leasehold,SW1V,SW1,SW1V4,SW1V4EP,2.199798156657453,1.0,,2022-09-02,170.0
195,20220805.0,700000.0,Lambeth North Station,0.1,Apartment,2.0,2.0,897.0,0.0,0.0,Leasehold,SE1,SE1,SE17,SE17BS,1.6635796797273832,0.0,,2022-09-02,152.0
196,20220822.0,595000.0,Kilburn Park Station,0.3,Flat,2.0,2.0,,1.0,0.0,Leasehold,NW6,NW6,NW65,NW65LB,5.250588575676884,1.0,,2022-09-02,65.0
197,20210311.0,750000.0,Kensal Rise Station,0.3,,3.0,1.0,,0.0,0.0,Freehold,NW6,NW6,NW66,NW66HL,6.649803745116419,1.0,,2022-09-02,161.0
198,20220822.0,549000.0,Pimlico Station,0.2,Flat,1.0,1.0,,1.0,0.0,Leasehold,SW1P,SW1,SW1P4,SW1P4AE,1.7296820659217214,1.0,,2022-09-02,142.0
199,20220822.0,525000.0,Ladbroke Grove Station,0.4,Flat,1.0,1.0,509.0,0.0,0.0,Freehold,W10,W10,W105,W105LP,6.1433321898911775,1.0,,2022-09-02,128.0
200,20220811.0,525000.0,Tufnell Park Station,0.5,Apartment,,,,1.0,0.0,Leasehold,N7,N7,N70,N70JJ,5.126155360728824,1.0,,2022-09-02,98.0
201,20220714.0,575000.0,"Edgware Road (Circle, District, Hammersmith & City) Station",0.3,Flat,1.0,1.0,649.0,0.0,0.0,Leasehold,W2,W2,W22,W22PE,2.8219409106748525,1.0,,2022-09-02,312.0
202,20220527.0,550000.0,Vauxhall Station,0.4,Flat,1.0,1.0,,1.0,0.0,,SE1,SE1,SE17,SE17FY,1.887696710554046,0.0,,2022-09-02,152.0
203,20220822.0,645000.0,West Hampstead Station,0.1,Apartment,,,539.0,1.0,1.0,Leasehold,NW6,NW6,NW61,NW61SD,6.315200739106954,1.0,,2022-09-02,128.0
204,20220822.0,775000.0,Queen's Park Station,0.1,Apartment,2.0,2.0,,1.0,1.0,Leasehold,NW6,NW6,NW65,NW65FT,5.977377628932353,1.0,,2022-09-02,65.0
205,20220826.0,485000.0,Lambeth North Station,0.2,Flat,1.0,1.0,,0.0,0.0,Leasehold,SE1,SE1,SE17,SE17JB,1.776855244366608,0.0,,2022-09-02,152.0
206,20220822.0,450000.0,Westbourne Park Station,0.3,Flat,2.0,1.0,660.0,0.0,0.0,Leasehold,W9,W9,W93,W93QA,5.483748383910054,1.0,,2022-09-02,79.0
207,20201112.0,799500.0,Knightsbridge Station,0.3,Apartment,,,412.0,0.0,0.0,Leasehold,SW3,SW3,SW31,SW31PW,2.78707839280055,1.0,,2022-09-02,237.0
208,20220822.0,475000.0,Arsenal Station,0.3,Apartment,1.0,1.0,,0.0,0.0,Leasehold,N7,N7,N77,N77PE,5.903963998831658,1.0,,2022-09-02,92.0
209,20220822.0,800000.0,Camden Road Station,0.3,Apartment,2.0,2.0,1232.0,0.0,0.0,Leasehold,NW1,NW1,NW19,NW19HJ,4.112774045382108,1.0,,2022-09-02,125.0
210,20220707.0,550000.0,Caledonian Road & Barnsbury Station,0.4,Flat,2.0,1.0,,0.0,0.0,Leasehold,N1,N1,N10,N10DF,3.6567781922123768,1.0,,2022-09-02,143.0
211,20220507.0,585000.0,Lambeth North Station,0.3,Flat,2.0,1.0,713.0,0.0,0.0,Leasehold,SE11,SE11,SE114,SE114TT,1.921381552834129,0.0,,2022-09-02,95.0
212,20220712.0,525000.0,Farringdon Station,0.4,Apartment,3.0,1.0,,0.0,0.0,Leasehold,EC1V,EC1,EC1V0,EC1V0BU,2.695490508880574,1.0,,2022-09-02,136.0
213,20220624.0,675000.0,Westbourne Park Station,0.2,Flat,1.0,1.0,987.0,0.0,0.0,Leasehold,W11,W11,W111,W111AL,5.4835159256903,1.0,,2022-09-02,197.0
214,20220802.0,450000.0,Barbican Station,0.2,Studio,0.0,1.0,,1.0,0.0,Leasehold,EC1Y,EC1,EC1Y0,EC1Y0RL,2.8236783378841155,1.0,,2022-09-02,132.0
215,20220126.0,629950.0,Hampstead Station,0.3,Flat,1.0,1.0,,0.0,0.0,Freehold,NW3,NW3,NW31,NW31AJ,6.809270955057792,1.0,,2022-09-02,381.0
216,20220822.0,600000.0,St. James's Park Station,0.2,Apartment,1.0,1.0,644.0,1.0,1.0,Leasehold,SW1P,SW1,SW1P2,SW1P2BH,1.2392299455447382,1.0,,2022-09-02,139.0
217,20220822.0,700000.0,Tufnell Park Station,0.1,Apartment,2.0,2.0,,0.0,0.0,Leasehold,NW5,NW5,NW51,NW51UF,5.536257391651252,1.0,,2022-09-02,143.0
218,20220822.0,550000.0,Kentish Town Station,0.5,Apartment,2.0,1.0,,0.0,0.0,,N7,N7,N70,N70DD,4.6426606813511615,1.0,,2022-09-02,98.0
219,20220822.0,695000.0,West Hampstead Station,0.1,Apartment,1.0,1.0,548.0,1.0,1.0,Leasehold,NW6,NW6,NW61,NW61SD,6.305842073291963,1.0,,2022-09-02,128.0
220,20220822.0,645000.0,West Hampstead Station,0.1,Apartment,1.0,1.0,539.0,1.0,1.0,Leasehold,NW6,NW6,NW61,NW61SD,6.305842073291963,1.0,,2022-09-02,128.0
221,20220822.0,450000.0,Westbourne Park Station,0.2,Flat,1.0,1.0,,1.0,0.0,Leasehold,W9,W9,W93,W93UG,5.002026348018176,1.0,,2022-09-02,79.0
222,20220630.0,620000.0,West Hampstead Thameslink Station,0.3,Flat,2.0,1.0,645.0,1.0,0.0,Freehold,NW6,NW6,NW61,NW61NE,6.86100233063113,1.0,,2022-09-02,128.0
223,20220302.0,550000.0,Battersea Park Station,0.3,Apartment,2.0,1.0,,0.0,1.0,Leasehold,SW11,SW11,SW118,SW118PL,3.1360395132335688,0.0,,2022-09-02,185.0
224,20220822.0,785000.0,King's Cross Station,0.4,Apartment,1.0,1.0,556.0,1.0,0.0,,N1C,N1,N1C4,N1C4AB,3.254357142244225,1.0,,2022-09-02,191.0
225,20211123.0,750000.0,Goodge Street Station,0.2,Flat,,,428.0,0.0,1.0,Leasehold,W1T,W1,W1T3,W1T3BP,1.467963121066571,1.0,,2022-09-02,319.0
226,20220511.0,740000.0,Farringdon Station,0.2,Flat,3.0,1.0,832.0,0.0,0.0,Leasehold,EC1V,EC1,EC1V4,EC1V4JE,2.4472494403143084,1.0,,2022-09-02,134.0
227,20220328.0,800000.0,West Hampstead Station,0.3,Flat,5.0,2.0,,1.0,0.0,,NW6,NW6,NW63,NW63PN,5.950752668602144,1.0,,2022-09-02,138.0
228,20220822.0,450000.0,Kentish Town Station,0.3,Flat,1.0,1.0,,1.0,0.0,Freehold,NW5,NW5,NW52,NW52SD,4.879361136105724,1.0,,2022-09-02,121.0
229,20220822.0,800000.0,Battersea Power Underground Station,0.2,Apartment,1.0,1.0,524.0,1.0,1.0,Leasehold,SW11,SW11,SW118,SW118DX,2.907930007987892,0.0,,2022-09-02,185.0
230,20220822.0,765000.0,Bayswater Station,0.2,Apartment,1.0,1.0,,1.0,0.0,Freehold,W2,W2,W24,W24NQ,4.477446194034983,1.0,,2022-09-02,214.0
231,20220523.0,750000.0,Westbourne Park Station,0.5,Terraced,4.0,2.0,1180.0,1.0,0.0,Leasehold,W9,W9,W93,W93LX,5.496926566031893,1.0,,2022-09-02,79.0
232,20220822.0,700000.0,Pimlico Station,0.2,Flat,2.0,2.0,550.0,0.0,0.0,Leasehold,SW1V,SW1,SW1V3,SW1V3AU,2.450356484479202,1.0,,2022-09-02,159.0
233,20220318.0,800000.0,West Hampstead Station,0.3,Flat,5.0,2.0,1322.0,1.0,0.0,Leasehold,NW6,NW6,NW63,NW63PN,5.9507009521536585,1.0,,2022-09-02,138.0
234,20220822.0,500000.0,Elephant & Castle (Bakerloo) Station,0.1,Flat,2.0,2.0,603.0,1.0,1.0,Leasehold,SE1,SE1,SE16,SE16DQ,2.393367753720197,0.0,,2022-09-02,70.0
235,20220822.0,750000.0,Angel Station,0.3,Apartment,2.0,2.0,,1.0,0.0,Leasehold,N1,N1,N18,N18LH,3.3699058999602967,1.0,,2022-09-02,158.0
236,20220625.0,775000.0,Baker Street Station,0.1,Flat,1.0,1.0,,0.0,1.0,Leasehold,NW1,NW1,NW15,NW15AQ,2.709638381030385,1.0,,2022-09-02,148.0
237,20220822.0,635000.0,Battersea Park Station,0.2,Apartment,1.0,1.0,506.0,1.0,1.0,Leasehold,SW11,SW11,SW118,SW118NY,3.281837207618786,0.0,,2022-09-02,185.0
238,20220822.0,650000.0,Camden Road Station,0.2,Flat,2.0,1.0,,0.0,0.0,,NW1,NW1,NW19,NW19JP,4.139432614897507,1.0,,2022-09-02,125.0
239,20220325.0,799000.0,Battersea Power Underground Station,0.1,Studio,0.0,1.0,,0.0,0.0,Leasehold,SW11,SW11,SW118,SW118BB,3.0886305561141936,0.0,,2022-09-02,185.0
240,20220728.0,699999.0,Kensal Green Station,0.4,Flat,2.0,1.0,,1.0,0.0,Leasehold,NW10,NW10,NW105,NW105DQ,6.527776314804354,1.0,,2022-09-02,129.0
241,20220821.0,600000.0,Vauxhall Station,0.2,Apartment,1.0,1.0,610.0,0.0,1.0,Leasehold,SW8,SW8,SW81,SW81BG,2.79000668027228,0.0,,2022-09-02,97.0
242,20220820.0,650000.0,Holloway Road Station,0.4,,2.0,1.0,830.0,1.0,0.0,,N7,N7,N79,N79RT,5.1235123069314215,1.0,,2022-09-02,96.0
243,20220820.0,450000.0,Belsize Park Station,0.1,Flat,1.0,1.0,,1.0,1.0,Freehold,NW3,NW3,NW34,NW34XB,5.256973528828969,1.0,,2022-09-02,155.0
244,20220820.0,650000.0,Drayton Park Station,0.2,Flat,2.0,1.0,,0.0,0.0,Freehold,N5,N5,N51,N51PT,4.938456857581522,1.0,,2022-09-02,155.0
245,20220820.0,725000.0,Southwark Station,0.4,Apartment,2.0,2.0,,0.0,0.0,Leasehold,SE1,SE1,SE10,SE10UG,2.2940503166125445,0.0,,2022-09-02,91.0
246,20220820.0,450000.0,Gloucester Road Station,0.2,Apartment,1.0,1.0,390.0,0.0,0.0,Leasehold,SW5,SW5,SW50,SW50LT,4.445615419299675,1.0,,2022-09-02,265.0
247,20220820.0,775000.0,"Edgware Road (Circle, District, Hammersmith & City) Station",0.3,Apartment,2.0,1.0,,0.0,1.0,Leasehold,W2,W2,W22,W22QP,2.73879431713717,1.0,,2022-09-02,312.0
248,20220519.0,600000.0,Pimlico Station,0.3,Flat,3.0,1.0,845.0,1.0,0.0,Leasehold,SW1V,SW1,SW1V3,SW1V3ER,2.360605311628792,1.0,,2022-09-02,159.0
249,20220820.0,800000.0,Chalk Farm Station,0.3,,1.0,1.0,,0.0,0.0,,NW3,NW3,NW32,NW32BD,4.8621099697355445,1.0,,2022-09-02,181.0
250,20210526.0,600000.0,Caledonian Road & Barnsbury Station,0.2,Flat,2.0,1.0,,0.0,0.0,Leasehold,N7,N7,N78,N78BT,4.356982196785248,1.0,,2022-09-02,115.0
251,20220706.0,620000.0,Angel Station,0.4,Apartment,2.0,1.0,,1.0,0.0,Leasehold,N1,N1,N10,N10HW,3.702853611136556,1.0,,2022-09-02,143.0
252,20220819.0,800000.0,Drayton Park Station,0.1,Maisonette,2.0,1.0,,0.0,0.0,Leasehold,N7,N7,N77,N77BQ,5.158571102041264,1.0,,2022-09-02,92.0
253,20220819.0,770000.0,Gloucester Road Station,0.3,Flat,2.0,1.0,592.0,1.0,0.0,Freehold,W8,W8,W85,W85JE,4.462777021119022,1.0,,2022-09-02,528.0
254,20220824.0,710000.0,Queen's Park Station,0.1,Apartment,2.0,2.0,,0.0,0.0,Leasehold,NW6,NW6,NW66,NW66BF,6.029469731517634,1.0,,2022-09-02,161.0
255,20220509.0,775000.0,Pimlico Station,0.2,Flat,2.0,1.0,633.0,0.0,0.0,Leasehold,SW1V,SW1,SW1V2,SW1V2NP,2.1589810735822965,1.0,,2022-09-02,138.0
256,20220819.0,625000.0,Caledonian Road & Barnsbury Station,0.5,Flat,1.0,1.0,,1.0,1.0,Leasehold,N7,N7,N79,N79GY,3.7671147303515538,1.0,,2022-09-02,96.0
257,20220722.0,595000.0,Old Street Station,0.3,Apartment,1.0,1.0,,1.0,0.0,Leasehold,N1,N1,N17,N17JH,3.5384167590037228,1.0,,2022-09-02,118.0
258,20220705.0,635000.0,West Hampstead Station,0.3,Flat,2.0,2.0,,0.0,0.0,Freehold,NW6,NW6,NW64,NW64ND,6.0876888912357785,1.0,,2022-09-02,97.0
259,20220608.0,525000.0,South Kensington Station,0.3,Flat,1.0,1.0,407.0,0.0,1.0,Leasehold,SW3,SW3,SW33,SW33DR,3.196842188436768,1.0,,2022-09-02,204.0
260,20220819.0,795000.0,Great Portland Street Station,0.1,Apartment,1.0,1.0,,0.0,0.0,Leasehold,W1W,W1,W1W5,W1W5HE,2.0513402275654387,1.0,,2022-09-02,146.0
261,20220819.0,650000.0,Westbourne Park Station,0.3,Flat,2.0,1.0,911.0,1.0,0.0,Leasehold,W10,W10,W105,W105QT,5.711633618086376,1.0,,2022-09-02,128.0
262,20220819.0,550000.0,Kennington Station,0.2,Maisonette,3.0,1.0,,1.0,0.0,Leasehold,SE11,SE11,SE114,SE114HP,2.4266828415839665,0.0,,2022-09-02,95.0
263,20220819.0,725000.0,Royal Oak Station,0.2,Apartment,,,,0.0,0.0,,W2,W2,W25,W25JE,4.689608835935265,1.0,,2022-09-02,183.0
264,20220819.0,800000.0,Pimlico Station,0.1,Flat,3.0,1.0,,1.0,0.0,Leasehold,SW1V,SW1,SW1V2,SW1V2QR,2.017268051193425,1.0,,2022-09-02,138.0
265,20220819.0,712000.0,Vauxhall Station,0.2,Flat,1.0,1.0,535.0,1.0,1.0,,SW8,SW8,SW81,SW81SF,2.709963433078275,0.0,,2022-09-02,97.0
266,20220819.0,618000.0,Battersea Power Underground Station,0.2,Apartment,,,,0.0,0.0,,SW11,SW11,SW118,SW118EZ,3.1258529641784194,0.0,,2022-09-02,185.0
267,20220819.0,675000.0,Swiss Cottage Station,0.2,Flat,2.0,1.0,,0.0,0.0,Leasehold,NW3,NW3,NW34,NW34NT,5.174903831524879,1.0,,2022-09-02,155.0
268,20220819.0,800000.0,Hampstead Heath Station,0.1,Apartment,2.0,2.0,950.0,1.0,1.0,Leasehold,NW3,NW3,NW32,NW32PS,5.769277306619051,1.0,,2022-09-02,181.0
269,20220819.0,695000.0,High Street Kensington Station,0.3,Flat,2.0,1.0,,0.0,1.0,Freehold,W8,W8,W84,W84AF,4.525794611577489,1.0,,2022-09-02,300.0
270,20220824.0,600000.0,Warwick Avenue Station,0.1,Apartment,1.0,1.0,,0.0,0.0,,W9,W9,W92,W92PP,4.474660086490689,1.0,,2022-09-02,132.0
271,20220329.0,695000.0,Westbourne Park Station,0.2,Apartment,2.0,2.0,,1.0,1.0,Leasehold,W9,W9,W93,W93TT,5.024766966210316,1.0,,2022-09-02,79.0
272,20220628.0,649950.0,Camden Road Station,0.4,Apartment,2.0,1.0,,1.0,0.0,Freehold,NW1,NW1,NW19,NW19HG,4.21927719589743,1.0,,2022-09-02,125.0
273,20210917.0,725000.0,Shoreditch High Street Station,0.2,Apartment,2.0,2.0,,0.0,0.0,Leasehold,EC2A,EC2,EC2A3,EC2A3BS,3.75249986613673,1.0,,2022-09-02,147.0
274,20220819.0,500000.0,Kilburn High Road Station,0.3,Flat,1.0,1.0,,1.0,0.0,Freehold,NW6,NW6,NW67,NW67EL,6.003469142498396,1.0,,2022-09-02,133.0
275,20220804.0,625000.0,Hampstead Heath Station,0.3,Flat,1.0,1.0,556.0,1.0,0.0,Freehold,NW3,NW3,NW32,NW32QX,5.482401794234243,1.0,,2022-09-02,181.0
276,20210917.0,725000.0,Shoreditch High Street Station,0.2,Apartment,2.0,2.0,,0.0,0.0,Leasehold,EC2A,EC2,EC2A3,EC2A3BS,3.75249986613673,1.0,,2022-09-02,147.0
277,20220819.0,500000.0,Kilburn High Road Station,0.3,Flat,1.0,1.0,,1.0,0.0,Freehold,NW6,NW6,NW67,NW67EL,6.003469142498396,1.0,,2022-09-02,133.0
278,20220819.0,799999.0,Bayswater Station,0.1,Apartment,2.0,2.0,,0.0,0.0,Leasehold,W2,W2,W23,W23SY,4.093439301267164,1.0,,2022-09-02,232.0
279,20220129.0,500000.0,Ladbroke Grove Station,0.3,Flat,1.0,1.0,424.0,0.0,0.0,Leasehold,W11,W11,W111,W111LU,5.436064821183925,1.0,,2022-09-02,197.0
280,20220819.0,575000.0,Battersea Park Station,0.2,Apartment,1.0,1.0,,0.0,0.0,Leasehold,SW11,SW11,SW118,SW118QQ,3.261991100396417,0.0,,2022-09-02,185.0
281,20220819.0,550000.0,Angel Station,0.1,Flat,1.0,1.0,,0.0,0.0,Leasehold,N1,N1,N18,N18BZ,3.1960834319060525,1.0,,2022-09-02,158.0
282,20220819.0,580000.0,Kentish Town Station,0.3,Flat,,,,0.0,0.0,,NW5,NW5,NW52,NW52RZ,4.869103863073467,1.0,,2022-09-02,121.0
283,20220819.0,625000.0,Caledonian Road & Barnsbury Station,0.2,Flat,2.0,1.0,,1.0,0.0,Leasehold,N7,N7,N78,N78AS,4.36864987838969,1.0,,2022-09-02,115.0
284,20220317.0,450000.0,Royal Oak Station,0.1,Flat,1.0,1.0,,0.0,1.0,Leasehold,W2,W2,W25,W25DS,4.328246966511368,1.0,,2022-09-02,183.0
285,20220819.0,549950.0,Kings Cross Thameslink Station,0.1,Apartment,1.0,1.0,423.0,0.0,1.0,Leasehold,N1,N1,N19,N19DW,2.703982502941695,1.0,,2022-09-02,103.0
286,20220819.0,640000.0,Kilburn High Road Station,0.3,Apartment,2.0,2.0,,1.0,1.0,Leasehold,NW6,NW6,NW64,NW64TA,5.985636930834463,1.0,,2022-09-02,97.0
